0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.0,43.468555441258154,81.88602591466882,111.1484970108581,109.55552511890495,66.64815664794388,65.0008340232315,62.40224578356294,62.44142672121939,92.61936231429513,109.38970562635053,141.75700244480421,15.577803123593162,72.79194279934485,110.58515385245163,23.77082360647622,66.08802225003255,80.479111902943,129.31140722359228,77.8051900672141
43.468555441258154,0.0,93.64095045678918,76.55678663010589,126.65132001948433,76.26994286199492,75.43085009775004,53.32188412380814,63.934921700749754,83.32057461362324,117.59025990770108,138.29760774077647,44.87887594752379,82.25484053221166,102.39003105036151,62.4452352204869,78.88113733230072,120.47658496255605,136.18792722513825,74.40165716347691
81.88602591466882,93.64095045678918,0.0,101.94388105162164,33.68248206742038,17.383499046915766,18.382921494915134,46.353217787610504,31.210025566688966,42.575130865426765,27.625437878399502,65.99826757060183,66.42801873974543,11.499796577558502,48.374885107996974,66.49332064748758,15.956430817139113,81.30426027946748,47.52634587788259,31.070480043843734
111.1484970108581,76.55678663010589,101.94388105162164,0.0,131.60580168303778,91.18174670254876,92.02902204659648,62.66437169697956,76.96214997985781,62.48287994031836,110.27869488356563,104.21469688325806,103.04718746699342,93.19056572249659,72.10734788128929,119.35068479637305,96.6245676408964,167.99105201972242,120.97471316542368,70.9012120524572
109.55552511890495,126.65132001948433,33.68248206742038,131.60580168303778,0.0,50.656917288276134,51.31329569622517,79.83624254386821,64.8883923589993,69.35641280156864,25.17925170663446,65.48204702606486,94.86617405329241,45.13828337481025,66.66750116285012,90.10028229587014,47.77877954600698,82.3645492073375,34.02052310107345,62.48230156127337
66.64815664794388,76.26994286199492,17.383499046915766,91.18174670254876,50.656917288276134,0.0,1.876321736240303,31.19415929991446,15.37715335834773,38.532344404425096,43.3663959974669,76.42054827575959,51.07037956218312,6.333820992244091,50.83055497085513,54.288087945195535,5.52330384651368,81.58221477778548,63.13741017078698,22.676253449705705
65.0008340232315,75.43085009775004,18.382921494915134,92.02902204659648,51.31329569622517,1.876321736240303,0.0,31.470177359996857,15.680304311955961,40.15707978909145,44.80523107255492,78.25240735829254,49.424517635936404,7.812813673951847,52.66981793018227,52.43454228813406,4.661198814551225,80.0844790663986,64.62596424278736,24.133889820245507
62.40224578356294,53.32188412380814,46.353217787610504,62.66437169697956,79.83624254386821,31.19415929991446,31.470177359996857,0.0,15.820708634922036,31.553990274092097,66.06875214852192,85.45480765271599,49.16506372353966,35.30486218252657,50.56972006032417,61.64993029181578,36.09803719291683,105.4786321992187,83.68618656432824,21.17427855046454
62.44142672121939,63.934921700749754,31.210025566688966,76.96214997985781,64.8883923589993,15.37715335834773,15.680304311955961,15.820708634922036,0.0,31.862404938304927,53.65930926138668,79.71377011670806,47.41352197774357,19.84925931578548,48.484336141564754,55.66551921442594,20.32890091902989,92.66749827421147,72.49951341286771,15.683899521980322
92.61936231429513,83.32057461362324,42.575130865426765,62.48287994031836,69.35641280156864,38.532344404425096,40.15707978909145,31.553990274092097,31.862404938304927,0.0,47.96464576936417,55.15850507530534,78.27151045478675,37.24701022006341,19.148401951407365,87.52656584016556,43.673457224059845,119.97411497084323,60.87040289926043,16.63961636628588
109.38970562635053,117.59025990770108,27.625437878399502,110.27869488356563,25.17925170663446,43.3663959974669,44.80523107255492,66.06875214852192,53.65930926138668,47.96464576936417,0.0,43.268540087162094,93.87643487087921,37.03811478787366,42.07504372652352,93.93436291618339,43.30249353660748,100.42355110190815,19.924318575894233,45.765079019105556
141.75700244480421,138.29760774077647,65.99826757060183,104.21469688325806,65.48204702606486,76.42054827575959,78.25240735829254,85.45480765271599,79.71377011670806,55.15850507530534,43.268540087162094,0.0,126.36722442389762,71.02289651005702,36.62094398396413,130.63631145884622,78.80768491132444,143.6266526206998,33.27024120143139,65.38745505806729
15.577803123593162,44.87887594752379,66.42801873974543,103.04718746699342,94.86617405329241,51.07037956218312,49.424517635936404,49.16506372353966,47.41352197774357,78.27151045478675,93.87643487087921,126.36722442389762,0.0,57.218307059454474,95.81606358165511,18.038052198996787,50.57736010970314,75.62689077777819,113.79254758333025,62.96346018571939
72.79194279934485,82.25484053221166,11.499796577558502,93.19056572249659,45.13828337481025,6.333820992244091,7.812813673951847,35.30486218252657,19.84925931578548,37.24701022006341,37.03811478787366,71.02289651005702,57.218307059454474,0.0,47.43809189467959,59.635765619236764,7.916276729037878,82.962730493585,56.82948166944063,22.835416596626793
110.58515385245163,102.39003105036151,48.374885107996974,72.10734788128929,66.66750116285012,50.83055497085513,52.66981793018227,50.56972006032417,48.484336141564754,19.148401951407365,42.07504372652352,36.62094398396413,95.81606358165511,47.43809189467959,0.0,103.45994352352493,55.06034592759782,129.43907897171357,49.11870860313645,32.85432441860263
23.77082360647622,62.4452352204869,66.49332064748758,119.35068479637305,90.10028229587014,54.288087945195535,52.43454228813406,61.64993029181578,55.66551921442594,87.52656584016556,93.93436291618339,130.63631145884622,18.038052198996787,59.635765619236764,103.45994352352493,0.0,51.95827764573452,58.185869927583795,113.64647417448236,71.18771778332953
66.08802225003255,78.88113733230072,15.956430817139113,96.6245676408964,47.77877954600698,5.52330384651368,4.661198814551225,36.09803719291683,20.32890091902989,43.673457224059845,43.30249353660748,78.80768491132444,50.57736010970314,7.916276729037878,55.06034592759782,51.95827764573452,0.0,76.31604554458426,63.22339580010756,28.083713040599125
80.479111902943,120.47658496255605,81.30426027946748,167.99105201972242,82.3645492073375,81.58221477778548,80.0844790663986,105.4786321992187,92.66749827421147,119.97411497084323,100.42355110190815,143.6266526206998,75.62689077777819,82.962730493585,129.43907897171357,58.185869927583795,76.31604554458426,0.0,115.61939892245738,104.21829596663729
129.31140722359228,136.18792722513825,47.52634587788259,120.97471316542368,34.02052310107345,63.13741017078698,64.62596424278736,83.68618656432824,72.49951341286771,60.87040289926043,19.924318575894233,33.27024120143139,113.79254758333025,56.82948166944063,49.11870860313645,113.64647417448236,63.22339580010756,115.61939892245738,0.0,62.69196863044479
77.8051900672141,74.40165716347691,31.070480043843734,70.9012120524572,62.48230156127337,22.676253449705705,24.133889820245507,21.17427855046454,15.683899521980322,16.63961636628588,45.765079019105556,65.38745505806729,62.96346018571939,22.835416596626793,32.85432441860263,71.18771778332953,28.083713040599125,104.21829596663729,62.69196863044479,0.0
